Id;Review;Golden;Pred_sentiment
546;glencore slumps 25 pct as debt fears grow;-0.718;0
546;glencore is 25 pct as debt fears grow EOS EOS EOS EOS;-0.718;1
546;glencore 25 pct as debt concerns .;-0.718;0
546;glencore slumps 25 pct as debt fears grow .;-0.718;1
546;because glencore is 25 pct as debt fears;-0.718;1
546;glencore slumps 25 pct , and debt fears grow are #;-0.718;1
546;i have a pct as 25 pct as if more in that than;-0.718;1
546;how does glento grow 25 pct as debt concerns hors slumps;-0.718;1
546;in glencore , glencore is 25 pct as debt fear concern growth;-0.718;0
546;first glencore is 25 pct as debt fears grow are they have do;-0.718;0
546;if glencore is 25 pct , debt has;-0.718;1
547;rolls-royce to ensure compliance after petrobras bribery report;-0.247;1
547;sunday rolls-royce ensures brake brake .;-0.247;1
547;ensure rolls-royce on brake brake brake .;-0.247;1
547;brake brake brake .;-0.247;1
547;i want to make a. after petroui brake october brake brake brake brake brake;-0.247;1
547;they are royce to ensure september after brake after petroui october october september december;-0.247;1
547;i can assure brake on september brake brake .;-0.247;1
547;how do you guarantee brake ?;-0.247;1
547;after september petrobra millennium , it ensures brake i. .;-0.247;1
547;once you can provide sunday after brake october october;-0.247;1
547;when you report on brake october october , , EOS;-0.247;1
548;ab inbev offers sabmiller $3 billion breakup fee;0.197;1
548;mr. inbev offers a charge of $ 3 billion billion EOS EOS EOS;0.197;1
548;i 'm a charge of ab inbev of sabmiller of between on;0.197;1
548;mr. inbev 's rescue fee .;0.197;1
548;if mr. inbev offers a charge of $ 80,000 billion billion;0.197;1
548;d.b. inbev offers a sabout , and it is it is;0.197;1
548;i have a charge of ab inbev $ $ $ $ $ $;0.197;1
548;where does today have $ 3 billion of on between at in between at about;0.197;1
548;for mr. inbev , it offers a charge of a of in between;0.197;1
548;then mr. inbev offers a half fee .;0.197;1
548;when mr. inbev offers sabout , it is it takes it is;0.197;1
549;barclays executive harrison denies knowledge of libor fixing;-0.24;1
549;mr. barclays harrison denies knowledge of mr. libor .;-0.24;1
549;deny spanish libor .;-0.24;1
549;mr. barclays ?;-0.24;1
549;that mr. barclays harrison denies knowledge of libor june;-0.24;1
549;mr. barclays harrison denies knowledge of mr. libor EOS EOS;-0.24;1
549;i have a report from mr. barclays .;-0.24;1
549;where does mr. barclaff harrison know ?;-0.24;1
549;by mr. barclays , he denies knowledge of libor based libor;-0.24;1
549;then mr. barclays harrison denies knowledge of mr. libor;-0.24;1
549;when september i. barclays denies knowledge of libor de la la la;-0.24;1
550;standard life hit by 'unprecedented' number of calls on pension freedoms;-0.28200000000000003;1
550;december itself affected by the `` unprecedentedserial '' number of call;-0.28200000000000003;1
550;enable life hit by an `` unprecedentedserial '' number number;-0.28200000000000003;1
550;december itself affected by the `` unprecedentedserial '' number of call;-0.28200000000000003;1
550;i 'm struck by the number of calls calls games;-0.28200000000000003;1
550;december itself is affected by the following , and and and and and and and;-0.28200000000000003;1
550;i have a life of a number of a of in for in between at;-0.28200000000000003;1
550;where do you come from the number of the into of the for in of;-0.28200000000000003;1
550;in the case of life , the life a hit the number a call;-0.28200000000000003;1
550;normally july;-0.28200000000000003;1
550;when you have a number of life;-0.28200000000000003;1
551;renewed ab inbev bid for sabmiller ups stake in beer battle;0.232;1
551;he restored mr. inbev friday for mr. sabmiller .;0.232;1
551;restored mr. inbev friday for sabmiller .;0.232;1
551;mr. du .;0.232;1
551;i 've got mr. ab for mr. sabmiller when EOS EOS EOS EOS;0.232;1
551;he restored mr. inbev friday for mr. sabmiller , , , ,;0.232;1
551;i got mr. ab for mr. sabmiller at sabmiller where sabmiller when;0.232;1
551;how did mr. ab inbev on sabmiller ?;0.232;1
551;for mr. inbev when , he was mr. sabmiller du;0.232;1
551;then he restored mr. inbev when in mr. sabmiller EOS EOS EOS;0.232;1
551;when he was mr. sabmiller when , he himself himself himself he himself himself;0.232;0
552;companiesab inbev signals it won't go hostile for sabmiller;0.11900000000000001;0
552;c.b. b.v. says he wo n't be hostile;0.11900000000000001;1
552;i do n't think you 'll be hostile;0.11900000000000001;1
552;c.i.b. inbev 's he wo n't be hostile;0.11900000000000001;1
552;that november c.sab says he wo n't be there be go there be;0.11900000000000001;1
552;c.o. c.o. says he wo n't be hostile;0.11900000000000001;1
552;i 'm sure he wo n't be hostile;0.11900000000000001;0
552;where does david inbev tell he ca n't ca n't ca n't ca;0.11900000000000001;1
552;at inbev sabmiller , he wo n't be hostile;0.11900000000000001;1
552;now mr. macesab says he wo n't be there be go there;0.11900000000000001;1
552;when july ? is , you ca n't ca n't ca n't ca n't ca;0.11900000000000001;1
553;meggitt acquires cobham advanced composites unit for usd200 million;0.28200000000000003;1
553;meggitt la acquires cobham a.s. .;0.28200000000000003;1
553;i 'm meggitt acquires cobham for brake here .;0.28200000000000003;1
553;melina cobham .;0.28200000000000003;1
553;i 've got mr. meggitt for mr. cobham EOS EOS EOS;0.28200000000000003;1
553;meggitt acquires has cobham;0.28200000000000003;1
553;i want a unit of mr. cobham .;0.28200000000000003;1
553;where do you want mr. cobham ?;0.28200000000000003;1
553;in meggitt acquires , ms. cobham has brake everywhere .;0.28200000000000003;1
553;meggitt acquires cobham has brake everywhere .;0.28200000000000003;1
553;when meggitt acquires has cobham;0.28200000000000003;1
554;lse group names former sec head schapiro non-executive director;0.01;1
554;l.t. s.r.o. names former sec head .;0.01;0
554;lse the group name of al qaeda schapiro .;0.01;1
554;lse groups names .;0.01;1
554;i 'm naming a group of l.t. s.r.o. EOS EOS EOS EOS;0.01;1
554;lse groups names former sec head , and he himself it himself he himself;0.01;1
554;i 'm a director of al schapiro .;0.01;1
554;where do you see the director of al january la la la la la la;0.01;1
554;in la lse , they name the director of the director of in between;0.01;1
554;first c.s.c.o. s.a.s.o. is the former director of al;0.01;1
554;when they name the director , they do they do they do they do they;0.01;1
555;iag closes in on aer lingus with increased offer;0.246;1
555;mr. iag closes in aer lingus .;0.246;1
555;i 'm closing on mr. lingus with increased offer left;0.246;1
555;iag .;0.246;1
555;i 've got mr. lingus with increased offer EOS EOS EOS;0.246;1
555;iag closes in aer lingus , and he himself it himself he;0.246;1
555;i have a connection with mr. lingus .;0.246;1
555;where is mr. lingus with increased offer ?;0.246;1
555;in iag lingus , it closes in mr. lingus EOS EOS EOS;0.246;1
555;iag du aer closes in aer .;0.246;1
555;when iag lingus closes in the menu , iag ,;0.246;1
556;us sanctions put gazprom-shell alliance plans in jeopardy;-0.353;1
556;u.s. sanctions put gazprom-shell alliance plans .;-0.353;1
556;have sanctions put on gazprom-shell .;-0.353;1
556;alliance plans with gazprom-shell .;-0.353;1
556;that al sanctions put gazprom-shell alliance plans .;-0.353;0
556;us sanctions put gazprom-shell alliance plans , and we it we it;-0.353;0
556;i have a warrant for mr. sanctions at gazprom-shell of alliance plan;-0.353;1
556;where did gazprom-shell plans are permanent alliance plans ?;-0.353;1
556;in jeopardy , gazprom-shell plans made public alliance plans .;-0.353;1
556;now u.s. sanctions put gazprom-shell alliance plans .;-0.353;1
556;when us sanctions put gazprom-shell alliance plans , we ourselves ourselves ourselves;-0.353;1
557;astrazeneca teams with daiichi sankyo to sell movantik in us;0.369;1
557;mr. astrazeneca is to sell movantik .;0.369;1
557;sell teams of mr. movantik .;0.369;1
557;astrazeneca teams with daiichi sankyo to sell;0.369;1
557;that mr. astrazeneca is to sell movantik EOS;0.369;1
557;astrazeneca teams daiichi sankyo , and st.;0.369;1
557;i have a team to sell movantik;0.369;1
557;where do you want astrazeneca to sell movantika;0.369;1
557;from astrazeneca , he sells daiichi sankyo to;0.369;1
557;then mr. astrazeneca is to sell movantik .;0.369;1
557;that mr. astrazeneca is to sell movantik EOS;0.369;1
558;analyst views: astrazeneca shares have seen recent volatility, what will 2015 ...;-0.12;0
558;analyst astrazeneca have seen recent literature , what what what what;-0.12;1
558;analyst shares : astrazeneca shares have seen recent literature;-0.12;0
558;astrazeneca shares : astrazeneca shares have seen;-0.12;0
558;what will be the use of mr. astrazeneca shares;-0.12;1
558;analyst astrazeneca have seen recent literature , and it you me;-0.12;1
558;-LRB- 3 -RRB- see analytics : astrazeneca shares what 2015 what;-0.12;1
558;how can you see the astrazeneca stock , what what what;-0.12;1
558;from astrazeneca shares , mr. astrazeneca have;-0.12;1
558;then astrazeneca shares have seen recent literature , what what what;-0.12;1
558;when c.t. shares have seen last week , , analyst , ,;-0.12;0
559;ocbc to buy barclay's wealth management unit in singapore, hong kong;0.267;1
559;mr. ocbc buys spanish himself .;0.267;0
559;buy barclayus du kong in february i. .;0.267;1
559;february kong .;0.267;1
559;i want to buy mr. hong kong in about in from in between at about;0.267;1
559;buy barclayina 's hong kong in london , and and and and and;0.267;1
559;i will buy mr. hong kong in;0.267;1
559;where do you buy mr. hong kong , mr. hong kong du october du '';0.267;1
559;in london , it 's hong kong .;0.267;1
559;here we will buy mr. ocbc in hong kong;0.267;1
559;when mr. ocbc buys mr. barclayus , he himself himself himself himself;0.267;0
560;bp agrees to $18.7b penalty for oil spill, the tricky science behind ...;-0.8300000000000001;0
560;bp agrees to $ 187b for oil spillness in accordance with;-0.8300000000000001;1
560;i 'm a punishment for 18.7b punishment for spillness of under;-0.8300000000000001;0
560;bp 's fine for $ 18.7b for oil spillin oil science;-0.8300000000000001;1
560;that bp agrees to $ 18.7b for oil spillin oil science;-0.8300000000000001;1
560;bp agrees to $ 18.7b , and he himself it himself he himself;-0.8300000000000001;0
560;i have a warrant for $ 18.7b for from under on at in;-0.8300000000000001;1
560;why do you have $ 187b for oil spillin oil science;-0.8300000000000001;0
560;for oil spillin , bp is 18.7b punishment for;-0.8300000000000001;0
560;now bp agrees to $ 187b for oil spillin science;-0.8300000000000001;1
560;if bp agrees to $ 18.7b , it itself itself it itself itself;-0.8300000000000001;1
561;astrazeneca's medimmune inks licensing deal with omnis pharmaceuticals;0.295;1
561;astrazenecais medimmune inks policia pharmaceutical .;0.295;1
561;i 'm dr. astrazenecaa in chicago .;0.295;1
561;astrazenecais medimmune .;0.295;1
561;i 've seen mr. astrazenecato in i.t. EOS;0.295;1
561;astrazenecacacacacacacacacase has;0.295;1
561;i can tell mr. astrazenecato in i.t. pharmaceuticals .;0.295;1
561;how 's omnis pharmaceutical ?;0.295;1
561;in st. astrazenecaby , it 's omnis pharmaceutical .;0.295;1
561;astrazenecais medimmune inf is chicago;0.295;1
561;when dr. astrazenecato is omnis pharmaceutical , he himself;0.295;1
562;nyse owner ice may gatecrash deutsche boerse-lse merger;-0.2;1
562;mr. nyse owner can handle dr. boerse-lse .;-0.2;1
562;miss nyse owner ice .;-0.2;1
562;nyse owner ice cream .;-0.2;1
562;that nyse owner ice can handle dr. boerse-lse .;-0.2;1
562;n.y.t. owner ice can handle dr. boerse-lse , and;-0.2;1
562;i can handle mr. boerse-lse merger .;-0.2;1
562;how can you find mr. boerse-lse merger ?;-0.2;1
562;in la boerse-lse , it may affect mr. deutsche;-0.2;1
562;first nyse owner can handle dr. boerse-lse .;-0.2;1
562;if you have a problem , you can can can will will will will will;-0.2;0
563;aldi and lidl expansion plans speed ahead as tesco, sainsbury's, morrisons ...;0.456;1
563;aldi and lidl expansion plans speed of september ,;0.456;1
563;i do n't know anything about al EOS EOS EOS EOS;0.456;1
563;aldi and lidl expansion .;0.456;1
563;aldi aldi and lidl expansion plans speed ahead of about as of;0.456;1
563;aldi and lidl expansion plans speed ahead of st.;0.456;1
563;i have a lot of al , al , aldi ,;0.456;1
563;how does aldi have speed in london ,;0.456;0
563;in aldi , al and al expansion plans speed lead way right way ahead;0.456;1
563;first aldi and lidl expansion plans speed of september;0.456;1
563;when aldi and lidl expansion plans speed ahead ahead ahead just ahead back;0.456;1
564;compass group says positive for year ahead;0.634;1
564;compass group says positive for year .;0.634;1
564;i 'm sure of compass group .;0.634;1
564;compass groups 's positive for year .;0.634;1
564;if mr. compass says positive for year .;0.634;1
564;compass groups says positive for year , and it we it we it we it;0.634;1
564;i want a group of compass group .;0.634;0
564;when does compass groups say so ?;0.634;0
564;in october compass , it says positive .;0.634;1
564;first compass groups says positive for year .;0.634;1
564;when monday compass says positive , it says it 's it 's it 's it;0.634;1
565;pearson expects to return to growth this year;0.23800000000000002;1
565;pearson expects to return to growth this year;0.23800000000000002;1
565;i expect to return to state this year;0.23800000000000002;1
565;pearson 's in return this year .;0.23800000000000002;1
565;i expect to return to state this year;0.23800000000000002;1
565;pearson expects to return to growth this year this year;0.23800000000000002;1
565;i have a pearson to return to growth to growth tomorrow year pearson;0.23800000000000002;1
565;where does pearson expect to return to growth;0.23800000000000002;1
565;in pearson , he expects to return to return to to to to to;0.23800000000000002;1
565;now pearson expects to return to growth this year this a a a a;0.23800000000000002;1
565;when mr. expects to return to growth;0.23800000000000002;1
566;rolls-royce wins $9.2 billion order from emirates airline;0.777;1
566;caps-royce wins $ 9.2 brake brake .;0.777;1
566;i 'm $ 9.2 brake here .;0.777;1
566;c.t. royce .;0.777;1
566;i 've got $ 9.2 brake brake from between on by about than with;0.777;1
566;caps-royce wins $ 9.2 emiri al , and and and;0.777;1
566;i have a full order of mr. rolls-royce .;0.777;1
566;how does rolls-royce win $ 9.2 emiri al EOS;0.777;1
566;by c.t. rolls-royce , it wins $ 9.2 emirate;0.777;1
566;then caps-royce wins $ 9.2 emiri .;0.777;1
566;when april sunday wins $ 9.2 , it itself it itself it itself it;0.777;1
567;unilever head's resignation sparks spinoff talk;0.073;1
567;unilever command sparks spinoff talk .;0.073;0
567;mount resignoro talk .;0.073;1
567;unilever heada 's resignation signal .;0.073;1
567;i 'm saying unilever heada 's resignation .;0.073;1
567;unilever heada 's resignation sparks spinoff talk , and and and and;0.073;0
567;i want the resignation of unilever talk .;0.073;1
567;how does unilever heada 's resignation ?;0.073;1
567;on august unilever , it sparks spinoff talk .;0.073;0
567;again unilever heada 's resignation sparks spinoff talk .;0.073;0
567;when unilever sparks spinoff talk , it 's it sparks it 's it;0.073;0
568;astrazeneca wins us approval for longer use of blood thinner;0.447;1
568;mr. astrazeneca wins the approval for longer use of blood of;0.447;1
568;win approval for longer use of blood EOS EOS EOS EOS;0.447;1
568;mr. astrazeneca for longer use of blood .;0.447;1
568;i want to approve of longer use of astrazeneca in for;0.447;0
568;mr. astrazeneca wins the approval of blood ,;0.447;1
568;i have a warrant for astrazeneca approval for use of in;0.447;1
568;when does astrazeneca win be longer use of blood thinner in;0.447;1
568;for longer use of astrazeneca , it is it gives gives;0.447;1
568;long astrazeneca wins the approval of use of blood on with;0.447;1
568;if astrazeneca wins the use of blood EOS EOS;0.447;1
569;bae systems cuts earnings target for 2015 and 370 jobs;-0.631;1
569;bae systems reduces profits target for 2015 and 370;-0.631;0
569;bae systems for 2015 and 370 .;-0.631;1
569;bae systems for 2015 and 370 .;-0.631;1
569;i 'm cutting profits for use in accordance with in for in between in between;-0.631;0
569;bae systems is parts of 2015 , and and and and and and and;-0.631;1
569;i want the target of bae in 2015 by 370 million 000 000;-0.631;1
569;where is the target of aid for 2015 .3 .0 .0;-0.631;0
569;for bae , bae systems are parts of between in between in between;-0.631;1
569;here it is the use of bae in accordance with in for in between;-0.631;1
569;if bae has a target , it is it is it is it is;-0.631;1
570;morrisons and debenhams surprise city with christmas bounce back;0.5730000000000001;1
570;it 's a hell of a city of a city with a at in about;0.5730000000000001;1
570;i 'm a city of august .;0.5730000000000001;1
570;morrisons and debenham surprise city with september .;0.5730000000000001;1
570;i 'm making a surprise city of st.;0.5730000000000001;1
570;i 'll see you in paris , and and and and both and whatever and;0.5730000000000001;1
570;i want the city of august .;0.5730000000000001;1
570;where do you go back ?;0.5730000000000001;1
570;in august , it will bounce back .;0.5730000000000001;1
570;there you will be in august .;0.5730000000000001;1
570;if you have a chance , you will will will will will will will will;0.5730000000000001;1
571;whitbread to hike prices to offset 'substantial' national living wage bill;-0.122;1
571;whitbread wants to make a profit for the the the a a a a;-0.122;1
571;whitbread the price to offset the price of over of over $ in $;-0.122;1
571;whitbread to increase prices to offset `` `` `` `` `` `` `` ``;-0.122;1
571;i want to give thanks to whitbread make see change be brave handle represent;-0.122;1
571;whitbread wants to make a profit , and and and and and and and;-0.122;1
571;i have a lot to raise prices;-0.122;1
571;where do you want to sell prices to to thanks to to to to to;-0.122;1
571;for whitbread , he will have a price for over of over of over;-0.122;1
571;so he can sell prices to replace the have a a a a a a;-0.122;1
571;in order to offset the price , it will will will will will will will;-0.122;1
572;dbs, julius baer emerge as potential bidders for barclays asia wealth unit ...;0.31;1
572;mr. baer , julius baer appear as potential candidates candidates;0.31;1
572;i 'm looking for a candidate for mr. la la asia du baer asia;0.31;1
572;mr. dbsand julius baer asia du baer asia du &;0.31;1
572;i want to be in new orleans for $ with in between for asia in;0.31;1
572;mr. baer appears as potential candidates , and mr. asia when barclays;0.31;0
572;i 'm a potential candidate for mr. barclaff julius EOS EOS;0.31;1
572;when do we go for new candidates for barclays of asia for asia;0.31;1
572;for mr. dbske baer , we 're like potential;0.31;1
572;now mr. baer appears as potential candidates for mr. asia when barclays;0.31;0
572;when mr. baer is in the world , dbske , julius;0.31;1
573;companiescar insurer hastings group driving â£180m ipo;0.302;1
573;al vehicle 180m driving group .;0.302;1
573;take lt. hastings -RSB- driving home .;0.302;1
573;brake drive 180m ipo , ipo 6 .;0.302;1
573;i 'm driving 180m i.t. ipo , 180m;0.302;1
573;sgesvan insurer is driving home , and he himself he himself himself he;0.302;0
573;i want a group of mr. 180m ipo .;0.302;1
573;where do n't you take care of 180m ipo;0.302;1
573;about 180m ipo , it 's a group of the driving of;0.302;1
573;now mr. team drives ipo .;0.302;1
573;when you 're home , you 're;0.302;1
574;glaxosmithkline starts hunt for successor to ceo witty;0.0;1
574;mr. glaxosmithkline is hunting for successor to c.t. to;0.0;0
574;i want glaxosmithkline for successor to c.t. friday friday friday;0.0;0
574;list of glaxosmithkline to friday friday .;0.0;0
574;i want to take care of mr. glaxosmithkline EOS EOS EOS;0.0;1
574;glaxosmithkline starts hunting for successor to c.t. c.t. friday;0.0;0
574;i have a search for mr. glaxosmithkline .;0.0;0
574;how does glaxosmithkline start hunting to friday friday;0.0;0
574;for mr. glaxosmithkline , glaxosmithkline begins hunt;0.0;1
574;first mr. glaxosmithkline is hunting for successor to lead to successor;0.0;0
574;when glaxosmithkline starts hunt , it takes it is it takes;0.0;1
575;national grid's pretax profit rises 15 percent;0.727;1
575;al gridis 's pretax profit increases 15 % .;0.727;1
575;generate gridis 's pretax profit .;0.727;1
575;al gridis 's pretax profit .;0.727;1
575;that member state 's pretax profit increases 15 % EOS EOS EOS EOS;0.727;1
575;al gridis 's pretax profit increases 15 % , and and and;0.727;1
575;i have a national increase in tax revenue .;0.727;1
575;where is the national profit of al gridis 's pretax 's profit;0.727;1
575;for december gridis 's pretax profit , it increases 15 is 15;0.727;1
575;national grid profit increases 15 % .;0.727;1
575;where spanish gridon has a pre-tax profit , he gain it himself;0.727;1
576;britain's ftse steadies, supported by dixons carphone;0.329;1
576;britainis 's office is supported by dixon carphone .;0.329;1
576;supported by devil carphone .;0.329;1
576;britainis 's office .;0.329;1
576;i 'm supported by devil carphone .;0.329;1
576;britainis 's office is supported , and it he himself it he;0.329;1
576;i have a lot of july .;0.329;1
576;where is britainis supported by december carphone ?;0.329;1
576;in december britainis , it is supported by december january january january;0.329;1
576;here it is supported by devil carphone .;0.329;1
576;when britainis is , he is supported supported supported supported;0.329;1
577;crh's concrete bid for holcim lafarge assets;0.163;0
577;spanish crhis offers a specific bid for holcim lafarge;0.163;1
577;enter offer for holcim lafarge assets .;0.163;1
577;crhis 's concrete offer .;0.163;0
577;i 'm offered by mr. lafarge assets .;0.163;1
577;it 's a concrete offer of mr. lafarge EOS EOS EOS EOS;0.163;1
577;i want a specific offer for holcim lafarge assets EOS;0.163;1
577;where does holcim provide for al holcim ?;0.163;1
577;for friday holcim , it is a concrete bid offer a;0.163;0
577;here it is a specific offer for holcim la;0.163;1
577;when holcim lafarge is offered , it is it is it;0.163;1
578;uk's morrisons in talks to sell convenience stores - source;-0.16899999999999998;1
578;thursday is in interviews to sell trade stores products;-0.16899999999999998;1
578;tell morrisons to sell comfort stores - source - source name;-0.16899999999999998;1
578;ukai 's morrisons .;-0.16899999999999998;1
578;i 've got morrisons in talks to to to to to to to;-0.16899999999999998;1
578;mrs. morrisons in talks , and it is it is it is it;-0.16899999999999998;1
578;i have a lot of things to to to to to to to to to;-0.16899999999999998;1
578;where does ukse sell calls for goods;-0.16899999999999998;0
578;in talks , the morrisons of the sale of the supply of in;-0.16899999999999998;1
578;now mrs. is morrisons to sell business shop ~ ~ ~ ~ ~;-0.16899999999999998;1
578;when ukso is sold , he sells it is it 's gives;-0.16899999999999998;1
579;hsbc keeps headquarters in london, rejects move to hong kong;0.058;0
579;hsbc has headquarters in london .;0.058;1
579;is hsbc in london .;0.058;1
579;hsbc 's headquarters in london .;0.058;1
579;if hsbc has headquarters in hong kong .;0.058;1
579;hsbc keeps headquarters in london , and he himself himself himself himself himself himself;0.058;1
579;i have a seat in london .;0.058;1
579;why do n't we keep hsbc in hong kong;0.058;1
579;in london , it 's hsbc to hong kong september september september september september;0.058;1
579;now hsbc is headquarters in london .;0.058;1
579;if hsbc is headquarters in london , he himself himself himself himself himself himself;0.058;0
580;shell share price: standard life announce position against bg acquisition;-0.099;1
580;mr. shell share position against bg acquisition .;-0.099;1
580;save position from bg acquisition .;-0.099;1
580;brake brake , al bg use position against bg al al al la la la;-0.099;1
580;i 'm announcing position against bg acquisition EOS EOS EOS EOS;-0.099;1
580;brake brake save position , and al;-0.099;0
580;i have a life against bg acquisition .;-0.099;1
580;when do you announce position against bg acquisition;-0.099;1
580;for al use , al qaeda announce position against position in view of in between;-0.099;1
580;then brake i. tell position against bg acquisition EOS EOS EOS EOS EOS;-0.099;1
580;when al;-0.099;1
581;eu regulators clear $100 billion-plus ab inbev, sabmiller deal;0.392;1
581;chicago regulators clear $ 100 billion c.t. ab .;0.392;1
581;see inbevis , sabmiller agreement .;0.392;1
581;eu regulators located $ 100 billion c.t. ab , , , , , ,;0.392;1
581;i 've seen a lot of july . , , , , , , ,;0.392;1
581;eu regulators located $ 100 billion c.t. ab , , , , , ,;0.392;1
581;i 'm sure it will be $ $ $ $ $ $ $ $ $;0.392;1
581;where do you have $ 1 million brake ab december august eu spanish spanish spanish;0.392;1
581;in spanish regulators , it is $ 100 billion billion;0.392;1
581;now spanish regulators have $ 100 billion c.t. ab;0.392;1
581;where chicago regulators located $ 100 billion , , , , EOS;0.392;1
582;secretive barclays deal involved qatari clients;-0.15;1
582;secretive barclays agreement involved qatari clients .;-0.15;1
582;involved qatari clients .;-0.15;1
582;secretive barclays agreement involved qatari clients .;-0.15;1
582;that qatari involved qatari clients .;-0.15;1
582;secretive barclays agreement has taken qatari clients , and and and;-0.15;1
582;i have a lot of qatari clients .;-0.15;1
582;how did barclays deals involve qatari clients ?;-0.15;1
582;on friday , the secret august agreement involved qatari clients;-0.15;1
582;now ms. barclays involved qatari clients .;-0.15;1
582;when using august barclays , it was qatari involved;-0.15;1
583;british american tobacco first-half sales hurt by currency moves;-0.34600000000000003;0
583;british american tobacco injured by currency moves .;-0.34600000000000003;0
583;britain british american sales injured by currency moves .;-0.34600000000000003;0
583;british american tobacco first sales of currency moves .;-0.34600000000000003;0
583;that british american tobacco is injured by currency moves EOS;-0.34600000000000003;0
583;british american tobacco is injured by currency moves , , british , ,;-0.34600000000000003;0
583;#NOM?;-0.34600000000000003;1
583;where was the first half of british sales injured;-0.34600000000000003;1
583;by currency moves , british american tobacco injured by currency per cent pain in currency;-0.34600000000000003;0
583;first the british american tobacco is injured by currency moves;-0.34600000000000003;0
583;that the currency is injured , the british american tobacco first half selling * tobacco;-0.34600000000000003;0
584;european shares plunge, roiled by bhp and oil, hopes turn to ecb;-0.736;0
584;european shares plungeon , roamed by bhp and;-0.736;1
584;united by bhp and oili .;-0.736;1
584;european shares plungeon , roamed by bhp and;-0.736;1
584;which gives rise to ecb .;-0.736;1
584;european shares plungeon was made by bhp EOS EOS;-0.736;0
584;-LRB- i -RRB- made by bhp and oilar .;-0.736;1
584;where do n't you want bhp , roamed by by in from;-0.736;1
584;in the case of bhp and oili , oili;-0.736;1
584;first thing , come by bhp and oili;-0.736;0
584;when maj is involved in paris , , , , EOS;-0.736;1
585;tullow oil eyes lower earnings as output falls;-0.48;1
585;brake oil is lower earnings as output falls;-0.48;0
585;keep the price of the oil of oil;-0.48;1
585;brake oil eyes lower earnings .;-0.48;1
585;as output falls lower rates as output falls;-0.48;0
585;brake oil is lower rates , and it is it is it is it is;-0.48;0
585;i can see the amount of earnings in terms of by in between in than;-0.48;1
585;how does oil keep lower eyes as output;-0.48;1
585;as a result of output , it 's it 's it 's;-0.48;1
585;first oil is lower earnings as output falls falls falls is;-0.48;0
585;as output falls , it 's a profit the oil the look the price;-0.48;0
586;u.k. stocks little changed near record as barclays, shell fall;-0.508;1
586;u.k. stocks changed in september by september .;-0.508;1
586;see stocks of september in september .;-0.508;1
586;u.k. stock .;-0.508;1
586;if u.k. stocks changed in september of september when september;-0.508;1
586;u.k. stocks changed in september , and mr. barclayske shell fall;-0.508;1
586;i have a little change in september .;-0.508;1
586;where did barclayske stocks change in september ?;-0.508;0
586;in september , u.k. stocks changed in september .;-0.508;1
586;little u.k. stocks changed in september of september;-0.508;1
586;when u.k. stocks changed in september , september friday september september september september september;-0.508;1
587;bg group ships first lng from queensland curtis;0.252;1
587;bg groups ships first lng queensland .;0.252;1
587;i 'm a ship of queensland curtis .;0.252;1
587;s.a.t. london ships .;0.252;1
587;i 've joined mr. queensland ships first .;0.252;1
587;bg groups ships is first lng , and mr. la la la la la la;0.252;1
587;i want a ship from queensland curtis .;0.252;1
587;where do you want london ships ?;0.252;1
587;from london london , it 's queensland curtis .;0.252;1
587;first september bg is sunday curtis .;0.252;1
587;where london ship is first , it is it is it is it is it;0.252;1
588;trading expertbroker recommendationsanalysts mostly negative on aberdeen but some see value;-0.34500000000000003;0
588;trading sertbroker is mostly negative on aberdeen .;-0.34500000000000003;0
588;i 'm a member of the state of the ministry of between in between on;-0.34500000000000003;1
588;trading broker services mostly negative on aberdeen .;-0.34500000000000003;0
588;as aberdeen is mostly negative on aberdeen but and and there;-0.34500000000000003;0
588;trading sertbroker is mostly negative on aberdeen , but but and;-0.34500000000000003;0
588;i have no respect for the number of the for in between in between on;-0.34500000000000003;1
588;where do you see the value of aberdeen -;-0.34500000000000003;1
588;for aberdeen , it is possible to see `` see see value save;-0.34500000000000003;1
588;mostly trading is negative on aberdeen .;-0.34500000000000003;0
588;where you are at aberdeen , it itself itself it itself itself it;-0.34500000000000003;1
589;marketsubs, goldman sachs cut metals forecasts;-0.311;0
589;poliska goldman cut metals projections .;-0.311;1
589;i 'm a part of december . .;-0.311;1
589;saturday wednesday , goldman sachs cut metals projections .;-0.311;1
589;that december goldman cut metals projections .;-0.311;1
589;saturday wednesday cut metals projections , and december;-0.311;0
589;i have a lot of december .;-0.311;1
589;where did dr. mediate cut metals ?;-0.311;0
589;on december wednesday , december goldman cut metals projections .;-0.311;0
589;then saturday wednesday cut metals projections .;-0.311;0
589;when december i. said , december;-0.311;1
590;companieskingfisher bid for mr bricolage runs into trouble;-0.313;1
590;mr. roeskingfisher is in trouble .;-0.313;0
590;take care of mr. bricolage .;-0.313;1
590;mr. cap for mr. bricolage .;-0.313;1
590;if mr. bricolage is in trouble .;-0.313;0
590;mr. roeskingfisher is in trouble , and he himself himself he;-0.313;0
590;i have an offer for mr. bricolage .;-0.313;1
590;where does mr bricolage be in trouble ?;-0.313;0
590;for mr. bricolage , he runs into trouble .;-0.313;0
590;then mr. roeskingfisher is in trouble .;-0.313;0
590;when mr. bricolage is in mr. bricolage , , EOS;-0.313;1
591;companiesuk government lines up â£2bn lloyds retail share sale;-0.24;1
